x,y,r
MINET_DEN,DITCH_DRAINAGE_WS_PCT,-0.12890115134299743
MINET_DEN,ICLUS_IC_DIFF_PCT,0.4349432208499378
MINET_DEN,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.392926833639295
AG_HYDRIC_PCT_WS,AG_H2O_USE_05_WS,0.3952729666028133
AG_HYDRIC_PCT_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,-0.06263511606716098
AG_HYDRIC_PCT_WS,DITCH_DRAINAGE_WS_PCT,0.2383634946935356
AG_HYDRIC_PCT_WS,ICLUS_IC_DIFF_PCT,0.6159049269067322
AG_HYDRIC_PCT_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.6068875173528311
AG_H2O_USE_05_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,-0.006107459295021204
AG_H2O_USE_05_WS,DITCH_DRAINAGE_WS_PCT,0.4842247886690177
AG_H2O_USE_05_WS,ICLUS_IC_DIFF_PCT,0.400102305421404
AG_H2O_USE_05_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.7999352721616029
PCT_IMPERVIOUSNESS2011_MEAN_WS,DITCH_DRAINAGE_WS_PCT,-0.07517861074881575
PCT_IMPERVIOUSNESS2011_MEAN_WS,ICLUS_IC_DIFF_PCT,0.43884152211137034
PCT_IMPERVIOUSNESS2011_MEAN_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.41297002274441774
DITCH_DRAINAGE_WS_PCT,ICLUS_IC_DIFF_PCT,-0.07723992737550862
DITCH_DRAINAGE_WS_PCT,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.27286409965151087
ICLUS_IC_DIFF_PCT,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.7796688167028434
